Cust_Id,City,age,MonthlyIncome,MinBal,MaxBal,Age with Bank
74755,Aurangabad,50,89108,41156,57074,8
74756,Aurangabad,51,86489,34876,42370,7
74757,Kolhapur,45,90677,31389,40035,5
74758,Solapur,60,98630,43689,69693,8
74759,Mumbai,45,83378,39815,64819,8
74760,Pune,62,76421,33827,62524,6
74761,Mumbai,56,87891,30717,57435,5
74762,Mumbai,49,66349,42159,59766,6
74763,Nashik,64,81814,31527,44948,6
74764,Nashik,45,68678,36737,46601,8
74765,Nashik,62,68003,33133,53284,5
74766,Pune,64,67648,38426,43999,7
74767,Mumbai,62,79177,44812,55156,6
74768,Mumbai,45,73163,34936,55262,6
74769,Pune,47,89271,34133,49914,6
74770,Mumbai,62,88603,39749,47358,7
74771,Mumbai,46,65634,34297,65287,5
74772,Nashik,59,65615,30528,46757,8
74773,Nashik,65,94083,30002,59530,6
74774,Nashik,63,77331,45152,47101,8
74775,Pune,64,70415,40808,50647,6
74776,Mumbai,62,82943,39930,46283,7
74777,Mumbai,56,93631,47050,60868,7
74778,Nashik,64,88767,47555,43003,6
74779,Nashik,60,83855,40642,46187,8
74780,Nashik,63,82540,45616,48533,5
74781,Pune,58,68747,32569,57016,8
74782,Mumbai,58,84610,32055,45586,7
74783,Aurangabad,54,96341,33252,40358,6
74784,Kolhapur,64,90706,43952,41309,8
74785,Kolhapur,56,81989,32507,65069,8
74786,Aurangabad,53,75828,34011,58084,8
74787,Aurangabad,52,93028,36089,55963,8
74788,Kolhapur,50,65944,44445,58369,8
74789,Solapur,46,96203,38802,41070,5
74790,Mumbai,60,98512,34255,62530,7
74791,Kolhapur,48,85748,31505,57451,8
74792,Aurangabad,54,90101,44329,40306,5
74793,Aurangabad,51,72163,42977,66093,8
74794,Kolhapur,48,73513,47068,63439,8
74795,Solapur,62,87071,42046,64106,8
74796,Mumbai,63,89658,44071,48064,7
74797,Pune,53,85137,48409,54499,8
74798,Mumbai,65,74618,45654,68627,6
74799,Mumbai,58,87488,44381,42842,7
74800,Nashik,60,79167,49309,55836,6
74801,Nashik,49,77871,42740,59402,7
74802,Nashik,64,78163,41554,58444,5
74803,Pune,57,67689,46917,54974,6
74804,Mumbai,62,80578,48853,44231,7
74805,Mumbai,53,92084,41831,45851,8
74806,Pune,59,97183,37748,68539,8
74807,Mumbai,60,82930,48237,67750,8
74808,Mumbai,46,87823,41253,53339,5
74809,Nashik,62,86972,40718,40741,6
74810,Nashik,49,84503,39625,42169,5
74811,Nashik,60,72426,39823,62835,7
74812,Nashik,61,96185,38868,54567,6
74813,Pune,47,66624,36057,61262,6
74814,Mumbai,45,94872,38615,61639,6
74815,Aurangabad,51,66827,45408,54446,7
74816,Kolhapur,53,98639,45653,52113,8
74817,Kolhapur,61,87207,44245,54399,7
74818,Aurangabad,64,82931,45802,57284,7
74819,Aurangabad,45,97361,33623,62820,8
74820,Kolhapur,48,88734,39331,50677,8
74821,Nashik,64,74445,33252,40563,7
74822,Pune,50,65934,30144,41229,6
74823,Mumbai,55,88138,31096,58566,6
74824,Aurangabad,58,69669,45173,43636,6
74825,Kolhapur,52,95618,48594,60062,8
74826,Kolhapur,60,78743,46094,66887,6
74827,Aurangabad,52,69069,33230,58617,5
74828,Aurangabad,57,96580,35792,69210,8
74829,Kolhapur,62,89347,35375,62862,6
74830,Mumbai,50,90961,41651,45484,8
74831,Pune,64,86813,35894,62134,6
74832,Mumbai,58,74872,32333,69941,5
74833,Mumbai,56,75982,47685,47043,8
74834,Nashik,65,83135,46900,43197,8
74835,Nashik,57,89111,41429,66544,8
74836,Nashik,48,94875,44402,54364,8
74837,Pune,46,89474,39744,56214,7
74838,Mumbai,50,97025,46325,48651,6
74839,Aurangabad,47,77317,40063,41253,8
74840,Kolhapur,46,79303,43781,47946,5
74841,Kolhapur,57,72092,39761,44520,5
74842,Aurangabad,57,86811,36021,42010,8
74843,Aurangabad,47,88144,38276,58391,8
74844,Kolhapur,59,80841,36897,45036,5
74845,Solapur,60,78977,36548,57136,6
74846,Mumbai,46,79515,49877,53911,8
74847,Pune,61,91887,34781,51908,6
74848,Mumbai,49,69239,37994,43037,5
74849,Mumbai,65,96339,32602,69091,5
74850,Nashik,55,79673,33948,57749,6
74851,Nashik,56,95657,33104,48813,6
74852,Nashik,60,76961,33901,64774,8
74853,Pune,54,73376,43437,53720,5
74854,Mumbai,51,72976,41760,61389,5
74855,Mumbai,49,74291,38065,47220,6
74856,Pune,49,90336,45878,45900,6
74857,Mumbai,54,83315,34539,58305,7
74858,Mumbai,64,86884,38662,41554,6
74859,Nashik,59,72238,36532,65310,5
74860,Nashik,46,65023,37324,50411,5
74861,Nashik,48,89336,33631,45895,8
74862,Pune,52,99576,48201,45228,6
74863,Mumbai,53,66746,47698,53452,7
74864,Mumbai,54,77728,48712,43076,7
74865,Nashik,62,68641,34804,48873,6
74866,Nashik,65,93784,42002,60615,7
74867,Nashik,57,77875,49673,48640,5
74868,Pune,54,76829,37558,48214,5
74869,Mumbai,46,87379,47411,51035,8
74870,Aurangabad,55,82433,49632,49590,7
74871,Kolhapur,61,79194,46940,42352,5
74872,Kolhapur,48,95802,46410,62250,5
74873,Aurangabad,47,69082,38301,52411,5
74874,Aurangabad,45,85560,42454,65410,8
74875,Kolhapur,49,80376,46766,67635,8
74876,Solapur,54,88098,43871,64281,6
74877,Mumbai,60,68089,48862,56507,6
74878,Kolhapur,53,82319,45672,68692,7
74879,Aurangabad,55,88243,34218,67703,5
74880,Aurangabad,65,67485,30957,50498,6
74881,Kolhapur,48,82661,45993,57405,6
74882,Solapur,46,88721,36484,47154,6
74883,Mumbai,58,95907,39684,44471,6
74884,Pune,51,69220,41331,60689,7
74885,Mumbai,59,73551,45199,63733,5
74886,Mumbai,63,72341,33216,41861,7
74887,Nashik,65,75945,37011,58916,5
74888,Nashik,51,90752,41726,60818,6
74889,Nashik,46,68028,44460,45104,8
74890,Pune,53,74067,38354,53296,7
74891,Mumbai,51,75244,47271,55663,8
74892,Mumbai,59,87516,45112,49648,6
74893,Pune,50,68224,41986,52826,5
74894,Mumbai,49,84365,36428,65544,5
74895,Mumbai,63,77416,48700,45141,5
74896,Nashik,64,77197,34683,58958,8
74897,Nashik,52,67079,49539,64071,6
74898,Nashik,48,95971,37625,69565,5
74899,Nashik,45,76705,35504,55175,5
74900,Pune,62,87749,43060,46098,6
74901,Mumbai,62,90411,44766,57864,5
74902,Aurangabad,48,85356,33974,57573,5
74903,Kolhapur,56,69354,37678,66886,6
74904,Kolhapur,57,73160,47708,64997,5
74905,Aurangabad,61,91096,40637,42374,8
74906,Aurangabad,63,72896,38200,58684,5
74907,Kolhapur,57,70896,41901,59234,7
74908,Nashik,57,86948,37683,43597,8
74909,Pune,45,66798,33941,66486,6
74910,Mumbai,64,77556,31527,48881,7
74911,Aurangabad,61,99129,43620,61487,8
74912,Kolhapur,62,98042,32999,41421,6
74913,Kolhapur,52,81164,46261,65261,8
74914,Aurangabad,62,99741,40270,56247,8
74915,Aurangabad,48,86857,43797,51296,7
74916,Kolhapur,52,99724,34480,59353,5
74917,Mumbai,52,76148,44268,51032,8
74918,Pune,55,70660,47755,42190,6
74919,Mumbai,56,72410,45373,43796,7
74920,Mumbai,65,90267,44796,43079,8
74921,Nashik,51,89994,47514,65710,7
74922,Nashik,47,89251,42427,49994,7
74923,Nashik,60,75985,34330,41241,7
74924,Pune,56,78064,33963,58995,8
74925,Mumbai,57,90421,45365,59487,6
74926,Aurangabad,45,77368,46389,55880,6
74927,Kolhapur,61,81812,32463,69584,6
74928,Kolhapur,57,71405,34146,62216,8
74929,Aurangabad,62,84098,33212,45026,7
74930,Aurangabad,50,92915,49336,61029,5
74931,Kolhapur,52,87861,31765,61088,8
74932,Solapur,62,72564,36703,45187,7
74933,Mumbai,58,68102,37976,45462,7
74934,Pune,45,69757,41293,68864,5
74935,Mumbai,59,66579,34934,68068,6
74936,Mumbai,62,98180,32000,56892,5
74937,Nashik,48,91923,39553,63492,7
74938,Nashik,59,93613,49145,50309,5
74939,Nashik,54,81630,38820,51804,5
74940,Pune,55,79513,49346,47949,6
74941,Mumbai,60,87081,41474,58075,7
74942,Mumbai,57,96512,30730,53860,8
74943,Pune,59,68923,42226,54075,6
74944,Mumbai,48,66423,45785,67860,5
74945,Mumbai,48,87379,47490,60667,8
74946,Nashik,48,69768,30306,59926,6
74947,Nashik,51,72368,34118,44427,8
74948,Nashik,59,82334,49057,41198,6
74949,Pune,61,69054,44223,44032,6
74950,Mumbai,48,96748,30730,42562,8
74951,Mumbai,50,74793,41060,55974,6
74952,Nashik,52,93010,48146,62125,6
74953,Nashik,48,94322,38880,51916,6
74954,Nashik,62,73713,34047,63366,6
74955,Pune,48,82516,39898,59257,8
74956,Mumbai,62,76859,42493,61427,5
74957,Aurangabad,54,66438,32940,60776,7
74958,Kolhapur,51,68943,30578,59412,8
74959,Kolhapur,55,65205,45535,68702,7
74960,Aurangabad,46,90420,33985,43836,7
74961,Aurangabad,55,65344,40447,67964,5
74962,Kolhapur,64,98880,40102,47426,7
74963,Solapur,57,73174,34482,44212,6
74964,Mumbai,47,87510,34771,59321,5
74965,Kolhapur,60,69784,34516,60432,8
74966,Aurangabad,49,78522,30609,42027,5
74967,Aurangabad,48,92006,48092,58002,6
74968,Kolhapur,49,74382,49072,67255,7
74969,Solapur,60,78155,48818,46118,7
74970,Mumbai,59,86854,47550,68171,5
74971,Pune,51,71549,39100,50678,5
74972,Mumbai,64,82190,30638,67163,5
74973,Mumbai,62,69512,46193,42682,5
74974,Nashik,55,82189,30989,43535,5
74975,Nashik,49,68125,33373,63082,8
74976,Nashik,45,72334,48106,51542,5
74977,Pune,46,83863,38080,61776,8
74978,Mumbai,58,92896,36719,58556,7
74979,Mumbai,59,98973,43147,42498,7
74980,Pune,54,78578,42529,49506,7
74981,Mumbai,51,93927,30644,50397,8
74982,Mumbai,45,81066,35992,58083,5
74983,Nashik,55,86299,44980,51060,7
74984,Nashik,59,87056,36795,57697,6
74985,Nashik,57,76030,42446,63128,8
74986,Nashik,51,83972,45199,49985,7
74987,Pune,56,85500,48308,48751,7
74988,Mumbai,60,73924,44351,52593,5
74989,Aurangabad,55,70052,36984,58069,6
74990,Kolhapur,60,96086,42519,61276,8
74991,Kolhapur,63,69847,43481,47884,7
74992,Aurangabad,60,89924,39645,56361,5
74993,Aurangabad,52,85531,36373,62802,7
74994,Kolhapur,60,79858,46216,53620,7
74995,Nashik,45,87106,41005,40820,8
74996,Pune,57,87581,44061,63518,6
74997,Mumbai,45,89867,44118,49117,6
74998,Aurangabad,55,79500,36861,55439,5
74999,Kolhapur,63,71753,31074,66576,6
75000,Kolhapur,54,99179,49755,48978,7
75001,Aurangabad,50,66422,47876,64308,7
75002,Aurangabad,64,98213,33889,51270,6
75003,Kolhapur,49,77658,40543,66896,7
75004,Mumbai,65,76887,41665,49874,8
75005,Pune,57,99984,49929,66286,5
75006,Mumbai,63,81905,43501,41905,7
75007,Mumbai,64,85641,45155,47606,5
75008,Nashik,58,89872,39586,48564,7
75009,Nashik,53,94268,35692,65206,7
75010,Nashik,58,85936,44719,47487,7
75011,Pune,49,92817,47670,62724,7
75012,Mumbai,61,93295,41454,64859,8
75013,Aurangabad,49,84773,30201,52880,7
75014,Kolhapur,46,94897,42904,59116,7
75015,Kolhapur,65,97007,40174,54973,8
75016,Aurangabad,64,65385,43358,44729,7
75017,Aurangabad,49,75513,36479,66751,5
75018,Kolhapur,46,76914,34943,65556,5
75019,Solapur,57,89142,44307,68953,7
75020,Mumbai,50,70877,36389,55068,7
75021,Pune,45,68564,36362,46347,8
75022,Mumbai,53,80923,40706,42654,8
75023,Mumbai,53,72687,34671,67307,6
75024,Nashik,65,75547,45148,62366,7
75025,Nashik,58,94388,43925,48013,6
75026,Nashik,54,69982,42171,41214,6
75027,Pune,55,86367,45098,48307,6
75028,Mumbai,49,78021,36723,56092,7
75029,Mumbai,65,93039,33001,59150,6
75030,Pune,45,93227,37611,47266,5
75031,Mumbai,65,89874,39686,53969,7
75032,Mumbai,62,84590,48049,60472,8
75033,Nashik,54,92386,41080,59946,5
75034,Nashik,52,67764,38685,61781,6
75035,Nashik,52,69634,45989,40066,8
75036,Pune,54,86894,46268,56281,8
75037,Mumbai,59,81140,47021,45526,6
75038,Mumbai,48,69401,31380,44114,5
75039,Nashik,46,90379,38352,69729,5
75040,Nashik,65,72680,45277,53945,5
75041,Nashik,65,67149,31118,63244,6
75042,Pune,54,89246,44175,66235,7
75043,Mumbai,56,73288,44899,64649,5
75044,Aurangabad,45,89630,30322,50072,7
75045,Kolhapur,56,95981,46149,68224,6
75046,Kolhapur,62,83821,31173,64874,8
75047,Aurangabad,61,67951,47253,41517,5
75048,Aurangabad,50,89613,41489,51928,6
75049,Kolhapur,45,93296,48394,45502,6
75050,Solapur,53,82514,35488,41161,7
75051,Mumbai,63,75051,38445,45455,5
75052,Kolhapur,49,74871,42386,57522,6
75053,Aurangabad,55,98799,39157,53507,6
75054,Aurangabad,52,79846,49496,52533,8
75055,Kolhapur,65,97929,49216,57600,7
75056,Solapur,51,91471,36752,69937,7
75057,Mumbai,50,79315,36350,67660,6
75058,Pune,54,86464,42075,62184,8
75059,Mumbai,62,93409,45132,49687,5
75060,Mumbai,65,99358,43312,68038,6
75061,Nashik,53,98697,37536,63041,5
75062,Nashik,61,80187,49691,44876,8
75063,Nashik,54,95785,45327,57765,8
75064,Pune,55,82418,31336,55661,5
75065,Mumbai,51,68542,39657,44435,8
75066,Mumbai,59,98319,30414,50400,6
75067,Pune,63,82319,34379,43692,5
75068,Mumbai,54,94522,41554,61616,8
75069,Mumbai,51,74231,36018,53874,7
75070,Nashik,45,97403,47383,54427,8
75071,Nashik,63,82587,40547,55126,5
75072,Nashik,47,68244,42530,44994,6
75073,Nashik,47,83363,46773,40137,8
75074,Pune,54,96852,43536,68517,8
75075,Mumbai,55,91142,46972,61150,6
75076,Aurangabad,57,88518,31172,44454,5
75077,Kolhapur,60,85025,39271,66497,8
75078,Kolhapur,62,66962,31059,63480,8
75079,Aurangabad,51,89983,37717,49007,8
75080,Aurangabad,56,81050,45865,52909,7
75081,Kolhapur,48,95859,33274,55376,8
75082,Nashik,60,86021,37231,47456,6
75083,Pune,61,68740,49070,51326,8
75084,Mumbai,45,68416,36633,53355,8
75085,Aurangabad,45,85182,30090,44328,6
75086,Kolhapur,64,99098,43176,41258,5
75087,Kolhapur,46,65307,40208,64070,6
75088,Aurangabad,60,96884,36194,47791,8
75089,Aurangabad,47,87131,39067,57683,7
75090,Kolhapur,64,83460,40048,56460,8
75091,Mumbai,52,92675,35854,62413,6
75092,Pune,46,79200,33541,42516,6
75093,Mumbai,57,76943,34773,40830,6
75094,Mumbai,57,80948,34955,60719,8
75095,Nashik,47,88601,42853,59153,6
75096,Nashik,61,67054,30222,64697,6
75097,Nashik,47,85601,31578,41486,5
75098,Pune,45,98176,35193,44602,6
75099,Mumbai,50,75778,48598,63223,6
75100,Aurangabad,58,85555,47179,59703,5
75101,Kolhapur,50,82901,44124,53104,6
75102,Kolhapur,53,92784,30107,68669,7
75103,Aurangabad,55,83620,40135,56881,7
75104,Aurangabad,57,66097,48754,49450,5
75105,Kolhapur,59,80438,47056,69377,5
75106,Solapur,57,71488,32999,65906,8
75107,Mumbai,46,71019,43668,64609,7
75108,Pune,56,98166,33744,59858,7
75109,Mumbai,63,83605,48108,61159,6
75110,Mumbai,59,82425,47508,44810,8
75111,Nashik,54,74863,48892,53837,8
75112,Nashik,55,98944,48278,58698,8
75113,Nashik,58,98021,35800,47821,8
75114,Pune,47,93365,45980,59235,5
75115,Mumbai,63,72328,30495,43839,8
75116,Mumbai,49,84760,39076,56814,5
75117,Pune,57,88756,34370,45716,7
75118,Mumbai,64,78226,33323,69792,8
75119,Mumbai,63,65279,37384,63216,7
75120,Nashik,46,86360,41410,69588,6
75121,Nashik,53,87551,36445,69650,7
75122,Nashik,51,92004,45850,47563,6
75123,Pune,62,99931,43201,64132,7
75124,Mumbai,57,73612,47879,58880,8
75125,Mumbai,47,98842,37570,58868,8
75126,Nashik,55,99314,34903,44959,5
75127,Nashik,52,80631,46016,45830,7
75128,Nashik,60,90632,38373,47774,7
75129,Pune,65,71722,41146,48576,7
75130,Mumbai,56,93324,47026,60743,5
75131,Aurangabad,48,67604,48656,68124,6
75132,Kolhapur,46,92255,48227,66872,6
75133,Kolhapur,48,99299,44679,57031,6
75134,Aurangabad,46,96127,42830,54775,5
75135,Aurangabad,65,70376,49677,42124,8
75136,Kolhapur,51,83272,45642,40787,5
75137,Solapur,65,76873,37003,50788,6
75138,Mumbai,61,99208,48540,50040,8
75139,Kolhapur,59,66408,37942,53694,7
75140,Aurangabad,64,82792,40884,42761,7
75141,Aurangabad,61,94814,42124,42807,8
75142,Kolhapur,52,92365,35779,62791,7
75143,Solapur,58,92526,45093,40826,7
75144,Mumbai,58,95903,44943,67695,5
75145,Pune,57,78763,41254,56653,5
75146,Mumbai,61,79105,45789,53531,7
75147,Mumbai,57,76816,37177,64726,8
75148,Nashik,62,70627,37504,43973,6
75149,Nashik,56,67842,37718,44840,5
75150,Nashik,57,72663,42236,58511,5
75151,Pune,58,77995,31279,63647,7
75152,Mumbai,58,84166,32839,43805,6
75153,Mumbai,54,93147,46465,65401,6
75154,Pune,47,91886,40717,47170,6
75155,Mumbai,56,82431,31183,54091,5
75156,Mumbai,56,74831,41996,46469,7
75157,Nashik,51,86236,32690,47234,5
75158,Nashik,62,77171,47414,46131,7
75159,Nashik,46,73572,47653,40537,7
75160,Nashik,49,94964,43540,63046,8
75161,Pune,50,86617,30120,60549,8
75162,Mumbai,46,98610,45055,58317,7
75163,Aurangabad,53,79529,31731,53616,8
75164,Kolhapur,49,98148,38098,60800,8
75165,Kolhapur,52,90280,37744,62556,8
75166,Aurangabad,51,78555,31891,55022,8
75167,Aurangabad,59,86241,46082,62484,7
75168,Kolhapur,52,95171,31340,62113,5
75169,Nashik,55,73116,37098,51935,6
75170,Pune,59,96066,41425,49133,7
75171,Mumbai,56,92803,30420,49691,7
75172,Aurangabad,55,92124,47201,48237,7
75173,Kolhapur,51,93083,45990,59555,5
75174,Kolhapur,48,70544,35557,64151,7
75175,Aurangabad,53,85191,32143,67918,8
75176,Aurangabad,52,79644,43589,50578,5
75177,Kolhapur,63,73450,35659,66092,6
75178,Mumbai,59,88899,46432,56972,6
75179,Pune,57,97734,43712,56588,8
75180,Mumbai,49,95236,30758,56749,8
75181,Mumbai,47,71387,33504,69283,5
75182,Nashik,64,88869,36737,49479,5
75183,Nashik,46,70315,31153,54865,6
75184,Nashik,61,80548,40110,49042,8
75185,Pune,63,87859,48401,56173,8
75186,Mumbai,52,82740,38993,61925,6
75187,Aurangabad,48,79999,40800,60511,6
75188,Kolhapur,48,81326,36718,52728,6
75189,Kolhapur,59,70154,30536,55824,6
75190,Aurangabad,48,77563,33393,66987,8
75191,Aurangabad,63,82450,48905,69641,8
75192,Kolhapur,64,72535,42279,60985,5
75193,Solapur,56,97399,36502,63926,8
75194,Mumbai,55,82283,31530,48857,5
75195,Pune,47,76324,33294,46253,7
75196,Mumbai,50,83031,48486,56340,7
75197,Mumbai,55,92897,46996,58788,7
75198,Nashik,47,80043,43056,51901,6
75199,Nashik,55,95339,37831,43560,6
75200,Nashik,63,94056,49689,67570,6
75201,Pune,59,66253,44676,58937,8
75202,Mumbai,54,80023,37228,47744,8
75203,Mumbai,59,84874,33752,63425,7
75204,Pune,50,93684,32197,56434,8
75205,Mumbai,46,77722,48612,61928,6
75206,Mumbai,62,96914,31505,60509,7
75207,Nashik,56,98030,41237,65812,6
75208,Nashik,58,82569,32470,58892,6
75209,Nashik,61,86499,34781,42857,5
75210,Pune,50,81980,36856,62244,6
75211,Mumbai,58,65609,42553,59167,5
75212,Mumbai,52,66617,35972,58412,8
75213,Nashik,64,99738,44256,68394,6
75214,Nashik,64,71390,49156,42832,8
75215,Nashik,48,78018,39993,67063,6
75216,Pune,57,71258,34947,48191,7
75217,Mumbai,53,66830,41025,43582,8
75218,Aurangabad,49,86555,33611,67200,7
75219,Kolhapur,58,93673,33216,41502,7
75220,Kolhapur,52,66994,30133,55151,6
75221,Aurangabad,53,89706,38751,48418,8
75222,Aurangabad,55,93141,36743,55542,8
75223,Kolhapur,49,68457,38984,52812,8
75224,Solapur,60,75348,32473,55316,6
75225,Mumbai,64,72475,46581,44705,7
75226,Kolhapur,65,93634,38844,51971,6
75227,Aurangabad,64,89026,30484,48451,6
75228,Aurangabad,58,88518,34932,51932,6
75229,Kolhapur,55,65901,44690,60082,7
75230,Solapur,49,90783,35639,56604,6
75231,Mumbai,60,94317,42334,49695,7
75232,Pune,60,91902,33703,43969,6
75233,Mumbai,55,66556,31493,58984,5
75234,Mumbai,47,79363,38512,60567,5
75235,Nashik,61,82320,31318,54474,7
75236,Nashik,51,99697,33774,68716,8
75237,Nashik,55,84907,43734,53038,8
75238,Pune,58,80330,35219,61511,7
75239,Mumbai,62,68088,47817,54854,8
75240,Mumbai,51,84135,47067,64122,7
75241,Pune,50,88297,47869,45913,5
75242,Mumbai,53,91212,38803,51636,5
75243,Mumbai,60,88968,41889,68986,5
75244,Nashik,62,80554,44275,58845,6
75245,Nashik,52,71063,30494,54971,6
75246,Nashik,48,92328,43638,61512,7
75247,Nashik,55,87663,36072,50625,6
75248,Pune,65,83151,33287,67949,7
75249,Mumbai,53,89984,44853,55384,6
75250,Aurangabad,55,81414,47932,69407,8
75251,Kolhapur,62,89935,37129,43329,8
75252,Kolhapur,63,70739,49910,43227,6
75253,Aurangabad,53,68484,42548,48776,5
75254,Aurangabad,52,87106,36332,51249,5
75255,Kolhapur,61,68913,36397,43847,6
75256,Nashik,62,92159,40298,52853,7
75257,Pune,62,95008,46504,67755,8
75258,Mumbai,63,99000,35882,68281,5
75259,Aurangabad,57,92861,35308,50181,7
75260,Kolhapur,56,84738,46445,55326,6
75261,Kolhapur,46,98046,43518,41927,8
75262,Aurangabad,48,86217,35156,57527,8
75263,Aurangabad,54,95495,35310,67004,5
75264,Kolhapur,49,93669,40586,49386,7
75265,Mumbai,54,87892,36152,66453,7
75266,Pune,45,86430,40718,69676,8
75267,Mumbai,54,78819,36185,50314,7
75268,Mumbai,60,77720,37793,57274,7
75269,Nashik,54,66862,41120,44082,7
75270,Nashik,60,87077,42005,50002,5
75271,Nashik,46,68808,45185,69749,7
75272,Pune,65,69995,42244,40757,8
75273,Mumbai,64,97134,35684,69270,7
75274,Aurangabad,56,91838,39427,60374,8
75275,Kolhapur,46,86337,43857,41038,6
75276,Kolhapur,64,90401,44353,52615,6
75277,Aurangabad,61,96681,43413,40002,8
75278,Aurangabad,65,99641,36886,48230,8
75279,Kolhapur,52,72991,32492,55013,5
75280,Solapur,56,91040,46333,67499,7
75281,Mumbai,62,67077,48201,59146,6
75282,Pune,46,85877,35482,47108,7
75283,Mumbai,57,78846,40105,51772,7
75284,Mumbai,64,71726,32897,46271,5
75285,Nashik,48,91017,47401,57579,5
75286,Nashik,56,72682,43021,47520,8
75287,Nashik,63,85336,49155,55407,8
75288,Pune,51,97942,41824,47270,5
75289,Mumbai,55,76998,35033,47630,8
75290,Mumbai,53,76828,34419,47774,7
75291,Pune,51,88932,46076,45422,6
75292,Mumbai,59,86498,42571,46871,6
75293,Mumbai,49,73435,36599,62350,7
75294,Nashik,58,91198,39039,66070,8
75295,Nashik,58,68980,35004,54108,5
75296,Nashik,48,71893,33633,49419,7
75297,Pune,55,98255,31312,48312,5
75298,Mumbai,53,86150,36771,52275,6
75299,Mumbai,58,87586,39179,47823,6
75300,Nashik,65,79373,43091,48718,8
75301,Nashik,46,80785,46822,46868,7
75302,Nashik,53,87670,41750,65704,8
75303,Pune,59,67331,48833,59920,5
75304,Mumbai,51,98335,49269,46089,7
75305,Aurangabad,61,96052,38774,56884,8
75306,Kolhapur,51,68735,32756,55949,6
75307,Kolhapur,61,82138,45024,63653,8
75308,Aurangabad,57,84976,37535,41162,5
75309,Aurangabad,51,71979,37408,60668,8
75310,Kolhapur,56,96623,33415,63010,7
75311,Solapur,62,72340,34732,43948,8
75312,Mumbai,57,79123,32622,68859,6
75313,Kolhapur,46,80280,34864,57584,8
75314,Aurangabad,65,92337,30156,56445,7
75315,Aurangabad,48,78931,33919,56006,5
75316,Kolhapur,61,99334,39525,44694,8
75317,Solapur,54,68399,30179,50421,8
75318,Mumbai,57,67723,41031,51556,5
75319,Pune,48,83981,47164,43111,7
75320,Mumbai,53,74356,34424,41561,8
75321,Mumbai,51,93384,40675,63398,5
75322,Nashik,54,70280,40718,51349,5
75323,Nashik,59,88870,36385,60552,6
75324,Nashik,54,79517,30990,56712,6
75325,Pune,60,80260,49248,49841,7
75326,Mumbai,51,77517,47425,40504,7
75327,Mumbai,55,99804,41469,45970,6
75328,Pune,55,84645,49056,48680,5
75329,Mumbai,54,94093,37194,56658,8
75330,Mumbai,59,72726,30876,47969,7
75331,Nashik,62,74410,37619,65252,6
75332,Nashik,46,88115,36435,66812,5
75333,Nashik,51,87469,37829,49013,8
75334,Nashik,46,76775,33884,54676,5
75335,Pune,59,84973,39830,57609,5
75336,Mumbai,45,82393,37130,46802,7
75337,Aurangabad,62,93507,38502,62876,7
75338,Kolhapur,54,76968,43448,51965,6
75339,Kolhapur,52,96825,42796,61438,7
75340,Aurangabad,47,78436,37318,62582,6
